chain,layer,address,cosmos_address,denom,amount_micro,amount_phmn,tags,relation_notes,accounting_layer,accounting_note,source_type
juno,current,juno1wxxhjn4rc6h2lvdshjqn5z84ukv3klzu8tkaf4,cosmos1wxxhjn4rc6h2lvdshjqn5z84ukv3klzu3e4xwf,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,19511,0.019511,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1wy8f7ckwpckqmascd5phl6qsheh6lwzt2r5uzx,cosmos1wy8f7ckwpckqmascd5phl6qsheh6lwztu3h896,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,779844,0.779844,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1wycm36fyt8c9z2p2y2fa6hfa3a0kjxwu5ggpjc,cosmos1wycm36fyt8c9z2p2y2fa6hfa3a0kjxwuz6t64y,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,28265,0.028265,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1wyhyeytcz5g7eax9lfg3gchurnh4sne9u7mc28,cosmos1wyhyeytcz5g7eax9lfg3gchurnh4sne92vcrdm,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2984,0.002984,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1wyq5emhugrcjdx5rs7g4sh63wsndfc5209nspa,cosmos1wyq5emhugrcjdx5rs7g4sh63wsndfc52ehstxp,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,87752,0.087752,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1wz93uwclud4w7pew2xlzr7gdusm3ptqea0vru4,cosmos1wz93uwclud4w7pew2xlzr7gdusm3ptqeta0cmf,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,960618,0.960618,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno1wzz9cplqcz8yqzf7zjg28txead4d9cxjw30yn6,cosmos1wzz9cplqcz8yqzf7zjg28txead4d9cxjcrvl5x,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,9381,0.009381,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x00neq6wz83gm3u9y898vc4h2h68577x8eye73,cosmos1x00neq6wz83gm3u9y898vc4h2h68577x3t8zed,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2757262,2.757262,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x086rymlvh8y0c78k74p2fycyxfpwe2uvgw6fx,cosmos1x086rymlvh8y0c78k74p2fycyxfpwe2u66dpw6,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2422,0.002422,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x0w0qqpysz4q5v6tv0fpay4nnrm3m2ju7c84ct,cosmos1x0w0qqpysz4q5v6tv0fpay4nnrm3m2jug2ywlh,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,5048705,5.048705,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x0xjcpp8g3upzvfxn22nt8er5j3dusdxypzuz2,cosmos1x0xjcpp8g3upzvfxn22nt8er5j3dusdxjnp89k,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,24218,0.024218,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x2ezy3ypqv5den7vjcnyqlmdukw4epelq32jwe,cosmos1x2ezy3ypqv5den7vjcnyqlmdukw4epelkrfff9,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,28664,0.028664,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x2qlrdddgzcnzs4cnewfhrarva3uv4hdzzxg2n,cosmos1x2qlrdddgzcnzs4cnewfhrarva3uv4hd5s9nd0,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,34000000,34.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x2qyty5kuquv8kzcdhcgkcqpyhxj03ynlghh9f,cosmos1x2qyty5kuquv8kzcdhcgkcqpyhxj03ynf65vz4,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1012200,1.012200,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x32jsn5pl7jqxxpx2p0ccq9tqts9svm6hg9aaj,cosmos1x32jsn5pl7jqxxpx2p0ccq9tqts9svm6p6xx6w,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1671,0.001671,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x358armxwjfuxhdmkgdx789zwm9sdrw0mg6v34,cosmos1x358armxwjfuxhdmkgdx789zwm9sdrw0d6ehkf,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,10999,0.010999,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x3vpkxxwvw7un639yzeaftjlxl0n6qvjv7yh20,cosmos1x3vpkxxwvw7un639yzeaftjlxl0n6qvj6v8vdn,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,328641,0.328641,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x3y9tfhc6mgrupferaysaqvt0cxdh0zut9v5sq,cosmos1x3y9tfhc6mgrupferaysaqvt0cxdh0zuah00hu,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,59951,0.059951,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x46kdmp9465yv8x5acaxrcr34lperan65qjvch,cosmos1x46kdmp9465yv8x5acaxrcr34lperan6zj3hlt,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,500000,0.500000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x4sp6agr8dj2s3c3pnh3zwwqysgheprt6tvjla,cosmos1x4sp6agr8dj2s3c3pnh3zwwqysgheprtve0fcp,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,23358000,23.358000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x64wl9gme8aty95j9uhcfczt78pmje58uvxm5u,cosmos1x64wl9gme8aty95j9uhcfczt78pmje58279qnq,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2738,0.002738,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x68vmvax6lf3d3z2ht0vvde2xkaaumq7mlfu8n,cosmos1x68vmvax6lf3d3z2ht0vvde2xkaaumq7dd28q0,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,3293629,3.293629,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x6lk0x27572prmys8xfyxqmj4vv95nargmp2e8,cosmos1x6lk0x27572prmys8xfyxqmj4vv95nar7fz37m,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,44483605,44.483605,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x6s8xucedwzlc4m9z5e6lmdlw98u2lqm4qkyh3,cosmos1x6s8xucedwzlc4m9z5e6lmdlw98u2lqmrj4lsd,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,373677,0.373677,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x6xxazlpsmzuc2aqmw37khlr039zsux2z3aenc,cosmos1x6xxazlpsmzuc2aqmw37khlr039zsux25r7z5y,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,17261,0.017261,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x6yal36ugq7sg099w6382vrjzymwqwxuz67pxk,cosmos1x6yal36ugq7sg099w6382vrjzymwqwxu5ga6p2,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,15576,0.015576,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x6zqhhg9e0plt5sczygdajzevgh20lkm3m08q3,cosmos1x6zqhhg9e0plt5sczygdajzevgh20lkm8fvu8d,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,750833,0.750833,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x755asu299qwzp9z3f2r6886ceut99hj4t8qqu,cosmos1x755asu299qwzp9z3f2r6886ceut99hjreym8q,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,31582550,31.582550,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x80yev3sn228vltxytesa8k88sr3fdjtf39sfu,cosmos1x80yev3sn228vltxytesa8k88sr3fdjtlrxtwq,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,29486,0.029486,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x8958xm5el05p4thmg3vajv883z2w434xcznup,cosmos1x8958xm5el05p4thmg3vajv883z2w434s2pgma,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,3000000,3.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x8z0f0r8qk7q95thlg2vjtf8328ew2eteuxy4q,cosmos1x8z0f0r8qk7q95thlg2vjtf8328ew2et0w9lju,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1221909,1.221909,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1x9utcpw73wcmr9pkvf6tlqwp3gqd2drsw9atum,cosmos1x9utcpw73wcmr9pkvf6tlqwp3gqd2drsch7sm8,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,880000,0.880000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xa32alg7sd7nrztmnwqqj25uxndqr3j6v0lxgk,cosmos1xa32alg7sd7nrztmnwqqj25uxndqr3j66aua02,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,30933,0.030933,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xafns0rrx2kwtcltvqxthac4ek22p8w96495hz,cosmos1xafns0rrx2kwtcltvqxthac4ek22p8w9v8x0s7,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1018000,1.018000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xap4a05hwypeq34rmzsve03jzls8sdm7cgucaf,cosmos1xap4a05hwypeq34rmzsve03jzls8sdm7w6lr64,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,500000,0.500000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xazphqvfcdswkku476xee9uzjtqdjx0ts8fgl5,cosmos1xazphqvfcdswkku476xee9uzjtqdjx0tx42ncg,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2000000,2.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xc4ter7gj3t97780wp8a23ncnv74mhal063vjt,cosmos1xc4ter7gj3t97780wp8a23ncnv74mhalegjh4h,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,183351,0.183351,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xcnfzersfea69drcr7hvj0cf7zzfawj7ztzdkk,cosmos1xcnfzersfea69drcr7hvj0cf7zzfawj75epk32,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,26733,0.026733,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xcnymjd3zqlr3kjqvnw505x07fq3v0hns8t39d,cosmos1xcnymjd3zqlr3kjqvnw505x07fq3v0hnx4g2z3,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,49373,0.049373,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xcuk5lls8pf08k5glj578afau223tv30hrkvud,cosmos1xcuk5lls8pf08k5glj578afau223tv30p34hm3,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,15013299,15.013299,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xcx3vkpy58336ps7kghqy0htnkcyssp9jv28p7,cosmos1xcx3vkpy58336ps7kghqy0htnkcyssp9y7fuxz,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,23241,0.023241,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xda98mc3g8lvcfngnfznfm7arv2mdfwrclsvr8,cosmos1xda98mc3g8lvcfngnfznfm7arv2mdfwrwdnhym,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,11868220,11.868220,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xdfa534gu4pv8zqzcrkdk50729s26c6h038jsx,cosmos1xdfa534gu4pv8zqzcrkdk50729s26c6heryfh6,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,19862642,19.862642,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xdgxn48lf9qssgt0dux55atnkm8ldxe3nyt4g3,cosmos1xdgxn48lf9qssgt0dux55atnkm8ldxe39kgw0d,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,27765,0.027765,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xdy56zu8ms4hzauqjexfa237qewr2w265j3xz8,cosmos1xdy56zu8ms4hzauqjexfa237qewr2w26zqja9m,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,73388972,73.388972,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xe0c9l6yl73p4y58hv4jtt3h3j9ezd3ue0nemv,cosmos1xe0c9l6yl73p4y58hv4jtt3h3j9ezd3u0aszus,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,9207092,9.207092,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xe8l7pez6qu0nsmhy9yjyjj54vp70u2tmg0m78,cosmos1xe8l7pez6qu0nsmhy9yjyjj54vp70u2td6vqem,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1000000,1.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xelpaayp8wdxpnc0445hzve0frjajeptj2xhsu,cosmos1xelpaayp8wdxpnc0445hzve0frjajeptyc9vhq,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,320638,0.320638,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xg8szvpfv0jvwn2tnppd4w7n7tq668ekkyy8ap,cosmos1xg8szvpfv0jvwn2tnppd4w7n7tq668ekqk8u6a,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,30000,0.030000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xhjc4ue2n9gfauf9nz60gjq8q3h2g73a4twvxc,cosmos1xhjc4ue2n9gfauf9nz60gjq8q3h2g73aredhpy,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,21795956,21.795956,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno1xhxu4n75c36srfztueql80g8l4th7vvhavvfe7,cosmos1xhxu4n75c36srfztueql80g8l4th7vvht70j7z,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2455857,2.455857,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xj9wg2aeeu6xkx7etk00w76ly73kugcnru3ztc,cosmos1xj9wg2aeeu6xkx7etk00w76ly73kugcn4wjevy,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,242790,0.242790,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xk9mamwfjfat25ks2un5nd3nvgz2fanpxy96t6,cosmos1xk9mamwfjfat25ks2un5nd3nvgz2fanpskxpvx,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,21055951,21.055951,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xltl0rsmha34ah85qctj9rr5arpf0w4qy4xfs3,cosmos1xltl0rsmha34ah85qctj9rr5arpf0w4qj89jhd,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,3481088215,3481.088215,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xlw0lahj025yxe0qqn2vdv87ytjepsxs5erkgl,cosmos1xlw0lahj025yxe0qqn2vdv87ytjepsxsztqd0r,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,24036,0.024036,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xmapg98k3mfury0lsjtv9qsep9vsc6tus2mgvh,cosmos1xmapg98k3mfury0lsjtv9qsep9vsc6tuxccntt,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,29644,0.029644,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xpaxecffmrh44rqc0wcga6g605nne5pnmyvjjv,cosmos1xpaxecffmrh44rqc0wcga6g605nne5pndk0f4s,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,10000000,10.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xpcl957yz4rvh2vwgn426lp6hqunqgq5kkhvzm,cosmos1xpcl957yz4rvh2vwgn426lp6hqunqgq5qy5h98,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,96439,0.096439,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1xpw85kkrhua8f2h22utpactalqvcr27g2algqh,cosmos1xpw85kkrhua8f2h22utpactalqvcr27gu0un8t,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,500000,0.500000,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno1xpy205ztgm9qudu0zwucw9qvjvgm2d6slpzyy6,cosmos1xpy205ztgm9qudu0zwucw9qvjvgm2d6sfnplrx,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,8,0.000008,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
